11,0,7,Columbus Trains,Reagan,Travis,,34,6,9,1995,206,The United States,112390,Nene Beach,4,184,204,2,1,12,1064,1131,7,2,47,60,1,34,41,55,53,80,1,46,47,63,51,75,1,43,46,60,7,0,1,16,8,4,153,9,78,90,110,104,96,98,7,4,1,36,35,51,13,2,56,45,83,61,11,8,57,87,8,200,0,0,0,0,0,0,0,0,0,1,550,.273,0,0,14,52,97,7,3800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,79,71,200,170,106,97,1.0000,97,93,81,0,0,0,0,0,0,0,0,0,0,93,81,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12,0,7,Columbus Trains,Gray,Dorian,,12,18,2,2001,206,The United States,25826,Florence,4,193,203,2,1,12,12,71,2,0,45,41,7,25,37,52,50,53,9,32,42,58,49,50,9,30,41,56,5,0,1,15,4,5,132,20,64,93,65,95,65,94,5,3,0,36,40,45,11,3,62,34,91,22,11,11,77,53,46,200,0,0,0,0,0,0,0,0,0,1,550,.275,0,0,21,56,109,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,106,71,124,70,119,109,1.0000,109,106,0,0,117,121,0,0,0,0,0,0,0,106,0,0,117,121,0,0,0,0,0,0,0,0,0,,,,
13,0,7,Columbus Trains,LaPlaca,Gregg,,32,5,2,2005,206,The United States,79104,Tempe,4,191,185,1,1,12,0,0,0,0,3,24,8,9,6,21,3,21,7,8,6,20,39,53,48,31,37,30,3,0,2,39,94,122,37,24,37,20,42,22,146,141,3,4,0,36,133,56,12,3,34,51,105,14,2,4,63,20,100,200,0,0,0,0,0,0,0,0,0,1,550,.338,0,0,22,129,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,39,129,199,117,62,66,1.0000,114,1,0,0,1,1,1,0,0,0,0,0,0,103,0,0,94,109,98,0,0,0,0,0,0,0,0,,,,
14,0,7,Columbus Trains,Hediger,Josh,,7,8,5,2003,206,The United States,18763,Chandler,4,193,215,1,1,2,17,17,1,0,36,62,24,44,14,67,35,59,23,42,14,65,90,103,97,103,93,87,15,0,2,47,10,39,67,67,0,0,1,1,1,1,15,15,30,1,1,51,3,3,54,58,74,3,105,101,77,51,77,0,90,0,0,0,0,0,0,0,0,1,550,.136,16,0,3,21,260,13,720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,85,84,112,114,116,6,1.0000,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
15,0,7,Columbus Trains,Rodriguez,Miguel,,9,21,11,2002,56,Dominican Republic,42625,La Romana,5,174,182,2,1,2,3,3,2,0,46,33,13,33,26,59,51,41,16,41,29,66,86,62,47,83,115,82,15,2,1,1,4,1,102,21,0,0,1,1,1,1,15,15,30,1,1,60,3,3,73,14,83,75,97,87,18,108,84,0,120,0,0,0,0,0,0,0,0,1,550,.164,10,0,2,19,190,5,720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,106,29,161,93,119,6,1.0000,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,0,7,Columbus Trains,Glassman,Tyler,,20,10,11,1985,206,The United States,15305,Cottage Lake,4,189,247,2,1,3,2762,2762,18,0,94,66,24,71,104,103,105,84,31,91,118,116,101,80,29,86,115,112,15,2,2,36,39,1,116,56,19,1,23,1,21,1,15,15,30,1,1,43,2,2,63,50,80,31,3,8,34,56,87,0,0,200,0,0,0,0,0,0,0,1,550,.267,21,0,4,43,91,13,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,100,87,97,111,110,3,1.0000,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
17,0,7,Columbus Trains,Gonzales,Miguel,,24,2,2,1996,206,The United States,17373,Carbondale,5,193,218,2,1,4,719,899,7,3,80,70,109,89,87,69,94,87,136,111,97,77,90,83,129,106,95,74,15,0,0,53,62,36,33,4,1,1,1,1,1,1,15,15,30,1,1,60,5,3,124,117,70,107,2,1,80,109,48,0,0,0,200,0,0,0,0,0,0,1,550,.247,22,1,25,53,106,2,2600000,4400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,104,90,22,13,76,12,1.0000,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
18,0,7,Columbus Trains,Jones,Brandon,,4,22,2,1992,206,The United States,12985,Brooklyn,1,192,227,1,1,5,1768,1813,12,2,118,97,134,111,103,102,100,84,117,96,96,95,105,87,121,100,98,97,15,3,0,25,34,50,15,16,34,1,37,1,36,1,15,15,30,1,1,38,3,4,121,125,156,85,8,10,47,120,149,0,0,0,0,200,85,0,0,0,0,1,550,.270,23,0,23,50,102,9,14000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,101,39,111,71,140,6,1.0000,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
19,0,7,Columbus Trains,Rico,Tony,,1,11,8,1995,56,Dominican Republic,95545,San Isidro,4,183,196,1,1,6,1055,1127,7,0,85,74,41,102,104,83,82,70,38,97,101,80,83,71,39,98,102,81,15,0,2,53,3,85,113,65,1,1,1,1,1,1,15,15,30,1,1,60,5,2,147,113,113,129,3,11,156,120,122,0,0,0,0,85,200,0,0,0,0,1,550,.231,18,1,6,49,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,72,55,41,109,82,12,1.0000,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
20,0,7,Columbus Trains,Balderas,Reynaldo,,21,23,5,1998,206,The United States,92515,Jurupa Valley,5,184,195,1,1,6,725,872,6,3,83,84,61,85,101,77,82,81,58,82,100,76,82,82,59,83,100,76,15,1,1,101,191,180,95,89,15,1,16,1,16,1,15,15,30,1,1,45,5,3,161,120,84,149,10,6,67,157,79,0,0,0,148,154,200,0,0,0,0,1,550,.229,20,2,9,41,100,3,3400000,4800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,19,127,44,74,14,12,1.0000,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
21,0,7,Columbus Trains,Nicholson,Jim,,19,4,2,1997,206,The United States,12985,Brooklyn,4,182,189,1,1,4,565,695,6,2,90,96,45,96,114,88,83,83,38,83,106,81,85,86,40,86,108,83,15,0,0,107,154,134,108,93,1,1,1,1,1,1,15,15,30,1,1,60,3,3,164,119,121,165,9,7,146,140,127,0,0,0,179,0,200,0,0,0,0,1,550,.235,21,3,6,43,95,7,3000000,4800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,106,123,51,81,87,6,1.0000,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
22,0,7,Columbus Trains,Ship,Joe,,36,2,6,1999,206,The United States,71109,Santa Fe,4,190,218,1,1,7,529,799,5,2,91,114,32,83,115,93,91,113,32,82,114,93,91,113,32,82,114,93,15,2,2,114,132,79,115,84,34,9,37,9,36,9,15,15,30,1,1,42,4,3,25,28,29,7,1,6,92,164,90,0,0,0,0,0,0,200,0,164,0,1,550,.248,28,4,5,41,92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,29,148,6,138,46,8,1.0000,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
23,0,7,Columbus Trains,Silva,Ricardo,,11,28,3,1985,44,Colombia,10334,Bogota,1,185,206,1,1,7,2962,3201,19,1,100,141,79,87,98,105,99,137,76,84,97,104,99,138,77,85,97,104,15,0,2,131,121,120,100,57,1,1,1,1,1,1,15,15,30,1,1,52,2,3,91,70,69,75,1,3,114,61,110,0,0,0,0,0,0,167,200,106,0,1,550,.262,33,5,12,42,103,5,7000000,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,134,28,33,84,68,3,1.0000,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
24,0,7,Columbus Trains,Ochoa,Rogelio,,22,15,9,1999,210,Venezuela,17321,Caracas,5,182,202,1,2,9,539,539,4,0,73,77,39,91,93,68,73,78,39,92,93,68,73,78,39,92,93,68,15,0,2,35,88,72,144,55,1,1,1,1,1,1,15,15,30,1,1,54,5,4,58,57,92,6,9,1,100,107,127,0,0,0,0,0,0,71,0,200,0,1,550,.211,21,0,6,46,108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,127,105,107,81,168,12,1.0000,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
25,0,7,Columbus Trains,Cramer,Trent,,23,22,1,1997,206,The United States,92940,Powell,4,186,206,1,1,9,886,975,6,2,137,158,150,106,92,127,122,142,135,95,87,120,126,146,139,98,88,122,15,0,0,51,91,147,63,5,31,1,38,1,35,1,15,15,30,1,1,42,2,2,46,34,75,23,2,4,101,91,132,0,0,0,0,0,0,33,0,200,0,1,550,.291,38,2,29,49,115,11,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,97,105,85,127,79,3,1.0000,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
26,0,7,Columbus Trains,Olivas,Adrian,,5,2,6,1989,210,Venezuela,83428,Villa de Cura,1,184,196,1,1,8,1738,1768,12,2,81,82,67,109,89,79,81,83,68,110,89,79,81,83,68,110,89,79,15,0,1,151,83,94,106,112,12,1,13,1,13,1,15,15,30,1,1,48,5,3,117,84,46,99,6,4,164,116,94,0,0,0,0,0,0,139,200,58,0,1,550,.228,17,5,10,55,113,5,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,109,7,104,93,112,12,1.0000,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
27,0,7,Columbus Trains,Duenas,Angelo,,26,7,4,1994,56,Dominican Republic,70230,San Juan de la Maguana,5,188,231,3,2,3,1049,1116,8,1,89,72,55,100,94,92,85,65,50,91,90,88,86,67,51,93,91,89,15,2,0,31,26,33,101,51,37,1,21,1,25,1,15,15,30,1,1,42,5,2,75,55,73,6,8,1,84,58,81,0,0,200,0,0,0,0,0,0,0,1,550,.237,18,0,8,46,111,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,90,111,190,87,96,12,.5625,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
28,0,7,Columbus Trains,Anderson,Corey,,27,22,2,1992,206,The United States,24329,Everett,4,196,241,1,1,7,1401,1666,10,3,94,70,77,104,115,89,90,65,72,96,111,85,91,66,73,98,112,86,15,0,1,21,51,18,86,41,31,1,38,1,35,1,15,15,30,1,1,42,4,2,77,66,34,53,6,10,75,89,90,0,0,0,0,0,0,200,0,186,0,1,550,.247,18,0,11,49,93,3,1220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,89,91,190,27,76,8,1.0000,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
29,0,7,Columbus Trains,Anderson,Matt,,10,19,2,1989,206,The United States,41962,Los Banos,4,194,238,3,1,5,2272,2587,15,3,72,72,102,101,91,56,72,71,101,100,91,56,72,71,101,100,91,56,15,0,0,30,1,1,99,50,18,1,18,1,18,1,15,15,30,1,1,50,4,4,91,105,112,67,21,26,96,102,114,0,0,0,0,200,0,0,0,0,0,1,550,.209,19,0,16,50,111,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,31,95,128,106,8,1.0000,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
30,0,7,Columbus Trains,Thompson,Tyshawn,,13,17,6,1992,206,The United States,47812,Mansfield,1,186,235,1,1,3,1589,1589,11,0,113,84,116,111,104,105,97,71,99,94,96,97,100,74,103,98,98,99,15,0,0,6,5,1,96,26,34,1,39,1,37,1,15,15,30,1,1,40,3,3,46,18,53,22,3,8,39,19,46,0,0,200,0,0,0,0,0,0,0,1,550,.265,20,0,17,49,102,3,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,100,139,47,109,39,6,1.0000,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
31,0,7,Columbus Trains,Green,Dylan,,17,30,7,1993,206,The United States,26346,Fallbrook,4,197,251,2,2,3,556,872,5,2,78,49,52,71,88,77,91,65,70,95,101,89,87,61,66,89,98,85,15,0,0,21,27,43,114,41,6,1,6,1,6,1,15,15,30,1,1,52,4,4,91,52,50,6,8,1,17,67,30,0,0,200,0,0,0,0,0,0,0,1,550,.241,16,0,10,44,102,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,171,45,195,114,63,8,1.0000,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
32,0,7,Columbus Trains,Pizzichini,Gian-Carlo,,6,29,8,1991,210,Venezuela,17560,Carora,4,186,208,3,1,8,1897,1897,13,1,92,148,1,87,117,99,90,140,1,83,114,96,91,142,1,84,115,97,15,2,0,168,164,160,149,148,1,2,1,2,1,2,15,15,30,1,1,56,3,3,100,59,89,72,1,11,161,78,128,0,0,0,0,0,0,154,200,135,0,1,550,.246,34,5,0,42,91,5,4400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,112,10,165,37,85,6,1.0000,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
33,0,7,Columbus Trains,Karman,Chris,,6,4,1,1993,206,The United States,38386,Kihei,4,188,218,1,1,4,1380,1701,10,2,76,68,27,104,92,76,75,67,26,101,91,75,75,67,26,102,91,75,15,0,2,41,72,17,97,61,20,1,27,1,24,1,15,15,30,1,1,47,3,2,99,123,64,122,2,7,33,125,34,0,0,0,200,0,137,0,0,0,0,1,550,.215,18,0,4,51,111,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,31,112,42,34,82,6,1.0000,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
34,0,7,Columbus Trains,Urrutia,Jaime,,17,7,10,1993,124,Mexico,15867,Cuautla,1,195,242,1,2,7,541,795,6,2,83,75,28,111,103,82,76,64,24,95,95,75,78,67,25,99,97,77,15,1,2,37,108,129,86,57,12,1,11,1,11,1,15,15,30,1,1,51,5,3,131,107,28,6,3,10,81,162,83,0,0,0,0,0,0,200,0,34,0,1,550,.221,18,0,4,49,103,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,153,175,55,98,84,12,1.0000,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
35,0,7,Columbus Trains,Barker,Drew,,6,8,2,1995,206,The United States,1733,Allouez,4,198,224,2,1,12,537,678,4,1,54,66,28,42,48,59,59,80,34,51,53,65,58,77,33,49,52,63,7,1,1,6,5,1,62,6,49,72,56,77,53,75,7,3,0,32,53,43,9,3,51,31,108,7,10,4,116,62,23,200,0,0,0,0,0,0,0,0,0,1,550,.310,0,0,24,75,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,95,114,172,116,114,77,1.0000,77,50,70,0,65,60,0,0,0,0,0,0,0,50,70,0,65,60,0,0,0,0,0,0,0,0,0,,,,
36,0,7,Columbus Trains,Crary,Matt,,6,28,2,1992,206,The United States,43476,Lamoni,4,184,204,2,2,12,1222,1546,10,3,49,42,15,37,41,55,56,58,21,51,47,64,54,54,20,48,46,61,7,0,0,5,3,1,51,25,58,90,52,81,54,83,7,7,1,49,111,43,12,3,34,35,69,6,4,4,56,17,48,200,0,0,0,0,0,0,0,0,0,1,550,.293,0,0,24,67,99,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,111,190,163,74,88,99,1.0000,99,138,0,80,0,0,0,0,0,0,0,0,0,138,0,80,0,0,0,0,0,0,0,0,0,0,0,,,,
37,0,7,Columbus Trains,Damian,Orlando,,26,27,10,1990,206,The United States,25787,Flint,5,184,203,1,1,11,2098,2147,13,1,83,62,21,33,77,97,77,54,18,29,72,90,79,56,19,30,73,92,9,0,0,12,3,28,186,22,66,68,65,70,65,69,9,5,0,96,124,45,11,4,53,22,59,9,2,11,43,53,59,200,0,0,0,0,0,0,0,0,0,1,550,.288,0,0,21,81,101,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,172,37,190,103,108,101,1.0000,101,122,0,120,119,0,0,0,0,0,0,0,0,122,0,120,119,0,0,0,0,0,0,0,0,0,0,,,,
38,0,7,Columbus Trains,Dunphy,Ian,,26,23,2,1992,206,The United States,43112,Laguna,4,194,230,2,1,13,1407,1601,11,1,68,41,15,49,61,80,76,53,19,63,69,90,74,50,18,60,67,87,8,1,2,8,144,126,97,20,65,85,81,93,74,89,8,4,1,40,58,48,14,3,52,32,85,10,1,8,19,26,69,200,0,0,0,0,0,0,0,0,0,1,550,.267,0,0,18,61,115,8,1880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,102,112,17,194,68,115,.9828,115,135,89,0,0,0,21,0,0,0,0,0,0,135,89,0,0,0,21,0,0,0,0,0,0,0,0,,,,
39,0,7,Columbus Trains,Zuniga,Hector,,33,6,5,1996,56,Dominican Republic,83389,Villa Riva,5,179,188,2,2,12,175,175,4,0,70,66,1,28,60,87,77,82,1,34,66,97,75,78,1,33,65,94,7,2,0,16,4,1,63,19,60,89,49,78,52,81,7,5,1,99,169,50,10,3,61,45,144,3,7,7,14,76,12,200,0,0,0,0,0,0,0,0,0,1,550,.272,0,0,22,69,126,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,93,42,93,103,68,126,1.0000,126,170,0,0,0,0,143,153,0,0,0,0,0,170,0,0,0,0,143,153,0,0,0,0,0,0,0,,,,
40,0,7,Columbus Trains,Morales,Leon,,13,23,9,1990,206,The United States,4077,Arlington,1,192,229,1,1,12,1913,2260,14,3,35,55,1,48,27,37,34,52,1,45,26,36,34,53,1,46,26,36,7,0,1,21,1,1,141,4,64,78,75,86,70,82,7,5,0,67,24,49,17,3,32,1,112,28,6,2,64,58,31,200,0,0,0,0,0,0,0,0,0,1,550,.262,0,0,19,68,125,7,5400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,110,39,129,80,116,125,1.0000,125,42,0,0,0,42,38,0,0,0,0,0,0,42,0,0,0,42,38,0,0,0,0,0,0,0,0,,,,
41,0,7,Columbus Trains,Rico,Armando,,6,7,5,1996,56,Dominican Republic,14895,Constanza,1,184,199,1,1,12,870,938,7,0,47,67,54,67,41,42,45,63,50,63,40,41,45,64,51,64,40,41,8,0,0,41,46,74,96,25,74,88,93,96,84,92,8,5,1,27,22,48,14,2,42,62,145,4,6,6,64,22,68,200,0,0,0,0,0,0,0,0,0,1,550,.253,0,0,17,58,129,8,1400000,3600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,18,142,84,77,12,129,1.0000,129,134,86,0,0,129,0,0,0,0,0,0,0,134,86,0,0,129,0,0,0,0,0,0,0,0,0,,,,
42,0,7,Columbus Trains,Fletcher,Frank,,6,15,7,1989,206,The United States,69896,San Diego,4,186,213,1,1,12,2276,2523,15,2,16,47,9,75,19,3,15,42,8,66,18,3,15,43,8,68,18,3,7,2,1,28,5,1,112,14,59,89,63,92,61,91,7,5,0,41,59,50,17,3,54,45,183,18,2,6,57,53,57,200,0,0,0,0,0,0,0,0,0,1,550,.258,0,0,19,59,133,7,7100000,7100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,123,20,48,87,77,133,1.0000,133,56,0,0,33,58,27,0,0,0,0,0,0,56,0,0,33,58,27,0,0,0,0,0,0,0,0,,,,
